67108864\t54720\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/3.jnl
34588435\t67560\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/3/tables/0
24861708\t48560\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/1/tables/0
23551616\t46000\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/tables/1
22916298\t44760\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/tables/2
22623393\t44192\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/tables/0
15718714\t30704\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/2/tables/0
11953764\t23352\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/3/tables/1
5456189\t10664\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/tables/3
1829652\t3576\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/1/tables/1
4291\t16\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/tables/3
2194\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/tables/4
456\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/v5
419\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/v4
419\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v4
382\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/3/v3
382\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/1/v3
382\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v6
382\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v3
345\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/3/v2
345\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/2/v2
345\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v5
345\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v2
345\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v1
308\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/v0
99\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/vectors.hnsw
25\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/4/current
25\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/3/current
25\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/2/current
25\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/1/current
25\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/keyspaces/0/current
24\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/copperdb.wal.rmp
13\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/copperdb.wal.snap
4\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/version
0\t0\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/copperdb-data/copperdb/lock
