54947754\t107320\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000002.sst
54401311\t106256\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000003.sst
42419740\t82856\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000004.sst
1048576\t2048\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/DISCARD
243640\t520\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/wal/wal.log
180\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000001.sst
72\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/MANIFEST
28\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/KEYREGISTRY
20\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000002.vlog
20\t8\t/Users/timothysweet/src/copperDB/target/northwind-benchmark/nornicdb/000001.vlog
